shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
4010004,45.438181,-73.848931,220003
4010004,45.438082,-73.848880,220004
4010004,45.437409,-73.848556,220005
4010004,45.437365,-73.848571,220006
4010004,45.437237,-73.848630,220007
4010004,45.437157,-73.848692,220008
4010004,45.437090,-73.848776,220009
4010004,45.437001,-73.849176,220010
4010004,45.436992,-73.849191,220011
4010004,45.436978,-73.849194,220012
4010004,45.435944,-73.848727,220013
4010004,45.435129,-73.848322,220014
4010004,45.435045,-73.848607,220015
4010004,45.434853,-73.849358,220016
4010004,45.434843,-73.849375,220017
4010004,45.434825,-73.849371,220018
4010004,45.434700,-73.849293,220019
4010004,45.434691,-73.849281,220020
4010004,45.434690,-73.849261,220021
4010004,45.434812,-73.848759,220022
4050002,45.482390,-73.580998,10001
4050002,45.482475,-73.581108,10002
4050002,45.482697,-73.581400,10003
4050002,45.483109,-73.580642,10004
4050002,45.483316,-73.580336,10005
4050002,45.483558,-73.579915,10006
4050002,45.483748,-73.579593,10007
4050002,45.483793,-73.579532,10008
4050002,45.483828,-73.579457,10009
4050002,45.483842,-73.579441,10010
4050002,45.483861,-73.579443,10011
4050002,45.484499,-73.579841,10012
4050002,45.484814,-73.580033,10013
4050002,45.485643,-73.580560,10014
4050002,45.486795,-73.581433,10015
4050002,45.487013,-73.581627,10016
4050002,45.487186,-73.581821,10017
4050002,45.487501,-73.582231,10018
4050002,45.488064,-73.582937,10019
4050002,45.488196,-73.582451,10020
4050002,45.488351,-73.582012,10021
4050002,45.488568,-73.581549,10022
4050002,45.488604,-73.581473,10023
4050002,45.489001,-73.580666,10024
4050002,45.489289,-73.580116,10025
4050002,45.489731,-73.579234,10026
4050002,45.490123,-73.578530,10027
4050002,45.489923,-73.578223,10028
4050002,45.489813,-73.578114,10029
4050002,45.489618,-73.577988,10030
4050002,45.489400,-73.577925,10031
4050002,45.489185,-73.577950,10032
4050002,45.488967,-73.578073,10033
4050002,45.488691,-73.578388,10034
4050002,45.488071,-73.579231,10035
4050002,45.486694,-73.581223,10036
4050002,45.486477,-73.581555,10037
4050002,45.486153,-73.582028,10038
4050002,45.485539,-73.582964,10039
4050002,45.485332,-73.583181,10040
4050002,45.485269,-73.583263,10041
4050002,45.484747,-73.584106,10042
4050002,45.484178,-73.585039,10043
4050002,45.481007,-73.590126,10044
4050002,45.480412,-73.591085,10045
4050002,45.479402,-73.592631,10046
4050002,45.479060,-73.593131,10047
4050002,45.478798,-73.593503,10048
4050002,45.478516,-73.593851,10049
4050002,45.478207,-73.594146,10050
4050002,45.478055,-73.594287,10051
4050002,45.477882,-73.594467,10052
4050002,45.477537,-73.594699,10053
4050002,45.477292,-73.594878,10054
4050002,45.476380,-73.595339,10055
4050002,45.475786,-73.595607,10056
4050002,45.474256,-73.596308,10057
4050002,45.473977,-73.596448,10058
4050002,45.473652,-73.596588,10059
4050002,45.472400,-73.597110,10060
4050002,45.471770,-73.597365,10061
4050002,45.471061,-73.597721,10062
4050002,45.470291,-73.598254,10063
4050002,45.469708,-73.598763,10064
4050002,45.469206,-73.599207,10065
4050002,45.468811,-73.599653,10066
4050002,45.468424,-73.600111,10067
4050002,45.468102,-73.600519,10068
4050002,45.467822,-73.600915,10069
4050002,45.467535,-73.601297,10070
4050002,45.467086,-73.601984,10071
4050002,45.466790,-73.602531,10072
4050002,45.466494,-73.603177,10073
4050002,45.465719,-73.605118,10074
4050002,45.464817,-73.607380,10075
4050002,45.464168,-73.609067,10076
4050002,45.462869,-73.612275,10077
4050002,45.460820,-73.617055,10078
4050002,45.459882,-73.619101,10079
4050002,45.458825,-73.621020,10080
4050002,45.458779,-73.621097,10081
4050002,45.457679,-73.622834,10082
4050002,45.457093,-73.623755,10083
4050002,45.456535,-73.624559,10084
4050002,45.456110,-73.625211,10085
4050002,45.455461,-73.626143,10086
4050002,45.454569,-73.627470,10087
4050002,45.452459,-73.630560,10088
4050002,45.452071,-73.631058,10089
4050002,45.451541,-73.631861,10090
4050002,45.451091,-73.632600,10091
4050002,45.450415,-73.633735,10092
4050002,45.448937,-73.636479,10093
4050002,45.448441,-73.637374,10094
4050002,45.447711,-73.638663,10095
4050002,45.447078,-73.639838,10096
4050002,45.445428,-73.642697,10097
4050002,45.445041,-73.643360,10098
4050002,45.444375,-73.644661,10099
4050002,45.442895,-73.647508,10100
4050002,45.442735,-73.647836,10101
4050002,45.442600,-73.648178,10102
4050002,45.442484,-73.648521,10103
4050002,45.442386,-73.648834,10104
4050002,45.442214,-73.649624,10105
4050002,45.442151,-73.650005,10106
4050002,45.442106,-73.650408,10107
4050002,45.442087,-73.651030,10108
4050002,45.442087,-73.651411,10109
4050002,45.442113,-73.651894,10110
4050002,45.442272,-73.654168,10111
4050002,45.442387,-73.655768,10112
4050002,45.442404,-73.656058,10113
4050002,45.442466,-73.656411,10114
4050002,45.442635,-73.657176,10115
4050002,45.442787,-73.657828,10116
4050002,45.442903,-73.658287,10117
4050002,45.443055,-73.658836,10118
4050002,45.443261,-73.659513,10119
4050002,45.444657,-73.663900,10120
4050002,45.444988,-73.664856,10121
4050002,45.445499,-73.666123,10122
4050002,45.446450,-73.668427,10123
4050002,45.446701,-73.669121,10124
4050002,45.446846,-73.669584,10125
4050002,45.446972,-73.670036,10126
4050002,45.447044,-73.670382,10127
4050002,45.447125,-73.670741,10128
4050002,45.447187,-73.671076,10129
4050002,45.447250,-73.671489,10130
4050002,45.447295,-73.672017,10131
4050002,45.447330,-73.672606,10132
4050002,45.447388,-73.675702,10133
4050002,45.447480,-73.680330,10134
4050002,45.447563,-73.684472,10135
4050002,45.447597,-73.685635,10136
4050002,45.447658,-73.686886,10137
4050002,45.447887,-73.690159,10138
4050002,45.447939,-73.691056,10139
4050002,45.447983,-73.691978,10140
4050002,45.448016,-73.693346,10141
4050002,45.448140,-73.699789,10142
4050002,45.448198,-73.702615,10143
4050002,45.448247,-73.705325,10144
4050002,45.448503,-73.717995,10145
4050002,45.448635,-73.724311,10146
4050002,45.448741,-73.729860,10147
4050002,45.448806,-73.733185,10148
4050002,45.448804,-73.733955,10149
4050002,45.448776,-73.734368,10150
4050002,45.448740,-73.734754,10151
4050002,45.448703,-73.735025,10152
4050002,45.448666,-73.735269,10153
4050002,45.448602,-73.735603,10154
4050002,45.448502,-73.736039,10155
4050002,45.448492,-73.736112,10156
4050002,45.448483,-73.736337,10157
4050002,45.447958,-73.738664,10158
4050002,45.447920,-73.738958,10159
4050002,45.447667,-73.740016,10160
4050002,45.447622,-73.740304,10161
4050002,45.447621,-73.740414,10162
4050002,45.447655,-73.740749,10163
4050002,45.447717,-73.740913,10164
4050002,45.447763,-73.741084,10165
4050002,45.447799,-73.741282,10166
4050002,45.447798,-73.741661,10167
4050002,45.447780,-73.741832,10168
4050002,45.447733,-73.742080,10169
4050002,45.447686,-73.742210,10170
4050002,45.447623,-73.742440,10171
4050002,45.447525,-73.742716,10172
4050002,45.447508,-73.742841,10173
4050002,45.447481,-73.743004,10174
4050002,45.447471,-73.743179,10175
4050002,45.447471,-73.743342,10176
4050002,45.447488,-73.743541,10177
4050002,45.447515,-73.743694,10178
4050002,45.447757,-73.743897,10179
4050002,45.448057,-73.744023,10180
4050002,45.448251,-73.744025,10181
4050002,45.448436,-73.743978,10182
4050002,45.448582,-73.743940,20002
4050002,45.448623,-73.743803,20003
4050002,45.448615,-73.743285,20004
4050002,45.448589,-73.742526,20005
4050002,45.448555,-73.742441,20006
4050002,45.448525,-73.742376,20007
4050002,45.448320,-73.742362,20008
4050002,45.447970,-73.742386,20009
4050002,45.447621,-73.742445,20010
4050002,45.447525,-73.742716,20011
4050002,45.447508,-73.742841,20012
4050002,45.447481,-73.743004,20013
4050002,45.447471,-73.743179,20014
4050002,45.447471,-73.743342,20015
4050002,45.447488,-73.743541,20016
4050002,45.447515,-73.743694,20017
4050002,45.447532,-73.743822,20018
4050002,45.447781,-73.745074,20019
4050002,45.447853,-73.745550,20020
4050002,45.447888,-73.745860,20021
4050002,45.447906,-73.746152,20022
4050002,45.448065,-73.747108,20023
4050002,45.448349,-73.748592,20024
4050002,45.448653,-73.750334,20025
4050002,45.448768,-73.751115,20026
4050002,45.448856,-73.751898,20027
4050002,45.448918,-73.752576,20028
4050002,45.448996,-73.753716,20029
4050002,45.449000,-73.755628,20030
4050002,45.448961,-73.755833,20031
4050002,45.448955,-73.755902,20032
4050002,45.449078,-73.761464,20033
4050002,45.449174,-73.766233,20034
4050002,45.449271,-73.771272,20035
4050002,45.449302,-73.773369,20036
4050002,45.449298,-73.774967,20037
4050002,45.449391,-73.780860,20038
4050002,45.449407,-73.781743,20039
4050002,45.449423,-73.782817,20040
4050002,45.449486,-73.786167,20041
4050002,45.449484,-73.786961,20042
4050002,45.449474,-73.787436,20043
4050002,45.449417,-73.788550,20044
4050002,45.449324,-73.790008,20045
4050002,45.449231,-73.791019,20046
4050002,45.449111,-73.792181,20047
4050002,45.449037,-73.792873,20048
4050002,45.448945,-73.793615,20049
4050002,45.448826,-73.794459,20050
4050002,45.448670,-73.795444,20051
4050002,45.448542,-73.796136,20052
4050002,45.448277,-73.797325,20053
4050002,45.448086,-73.798107,20054
4050002,45.447876,-73.798848,20055
4050002,45.447686,-73.799475,20056
4050002,45.447467,-73.800127,20057
4050002,45.447286,-73.800637,20058
4050002,45.447211,-73.800857,20059
4050002,45.447033,-73.801545,20060
4050002,45.446698,-73.802364,20061
4050002,45.446694,-73.802375,20062
4050002,45.446272,-73.803386,30002
4050002,45.445853,-73.804186,30003
4050002,45.445727,-73.804468,30004
4050002,45.445319,-73.805450,30005
4050002,45.445002,-73.806228,30006
4050002,45.444676,-73.807019,30007
4050002,45.444637,-73.807134,30008
4050002,45.444543,-73.807494,30009
4050002,45.444244,-73.808309,30010
4050002,45.443744,-73.809967,30011
4050002,45.443664,-73.810344,30012
4050002,45.443636,-73.810622,30013
4050002,45.443618,-73.810887,30014
4050002,45.443626,-73.811086,30015
4050002,45.443661,-73.811295,30016
4050002,45.443704,-73.811470,30017
4050002,45.443788,-73.811639,30018
4050002,45.443940,-73.811793,30019
4050002,45.444032,-73.811950,30020
4050002,45.444036,-73.811956,30021
4050002,45.444033,-73.811981,30022
4050002,45.444004,-73.812216,30023
4050002,45.443032,-73.814808,30024
4050002,45.442994,-73.814919,30025
4050002,45.442903,-73.815261,30026
4050002,45.442875,-73.815415,30027
4050002,45.442774,-73.815791,30028
4050002,45.442758,-73.815848,40002
4050002,45.442731,-73.816028,40003
4050002,45.442730,-73.816091,40004
4050002,45.442472,-73.817933,40005
4050002,45.442436,-73.818088,40006
4050002,45.442433,-73.818096,40007
4050002,45.442430,-73.818104,40008
4050002,45.442347,-73.818220,40009
4050002,45.442084,-73.818501,40010
4050002,45.441934,-73.818688,40011
4050002,45.441819,-73.818885,40012
4050002,45.441720,-73.819138,40013
4050002,45.441539,-73.819750,40014
4050002,45.441454,-73.819963,40015
4050002,45.441432,-73.820040,40016
4050002,45.440948,-73.822429,40017
4050002,45.440491,-73.824511,40018
4050002,45.439608,-73.828227,40019
4050002,45.439116,-73.830181,40020
4050002,45.438107,-73.833792,40021
4050002,45.436998,-73.837748,40022
4050002,45.436033,-73.841206,40023
4050002,45.435442,-73.843413,40024
4050002,45.435423,-73.843507,40025
4050002,45.435388,-73.843799,40026
4050002,45.435205,-73.844631,40027
4050002,45.434822,-73.846354,40028
4050002,45.434666,-73.847086,40029
4050002,45.434620,-73.847216,40030
4050002,45.434621,-73.847181,40031
4050002,45.434601,-73.847161,40032
4050002,45.434061,-73.847017,40033
4050002,45.433010,-73.846729,40034
4050002,45.432526,-73.846547,40035
4050002,45.432445,-73.846574,40036
4050002,45.432236,-73.846487,40037
4050002,45.431934,-73.846351,40038
4050002,45.431923,-73.846348,40039
4050002,45.431914,-73.846362,50001
4050002,45.431828,-73.846323,50002
4050002,45.431154,-73.846025,50003
4050002,45.431149,-73.846021,50004
4050002,45.431144,-73.846018,50005
4050002,45.431108,-73.845973,50006
4050002,45.430946,-73.846418,50007
4050002,45.430945,-73.846418,60001
4050002,45.429931,-73.849208,60002
4050002,45.429880,-73.849347,70002
4050002,45.429318,-73.850850,70003
4050002,45.428791,-73.852572,70004
4050002,45.428684,-73.852915,70005
4050002,45.428563,-73.853300,80002
4050002,45.428344,-73.853838,80003
4050002,45.428009,-73.854579,80004
4050002,45.427619,-73.855508,80005
4050002,45.427116,-73.856674,80006
4050002,45.426976,-73.856999,90002
4050002,45.426912,-73.857153,90003
4050002,45.426849,-73.857292,90004
4050002,45.426804,-73.857404,90005
4050002,45.426751,-73.857566,90006
4050002,45.426724,-73.857705,90007
4050002,45.426679,-73.857873,90008
4050002,45.426597,-73.858214,90009
4050002,45.426569,-73.858369,90010
4050002,45.426305,-73.859416,90011
4050002,45.426090,-73.860301,90012
4050002,45.426022,-73.860576,100002
4050002,45.425537,-73.862571,100003
4050002,45.425503,-73.862707,110002
4050002,45.425348,-73.863385,110003
4050002,45.425319,-73.863488,110004
4050002,45.425283,-73.863603,110005
4050002,45.425238,-73.863770,110006
